"ASIN ID","ASIN","Client Account Name","Latest Title","Category","SubCategory","Segment","Manufacturer","Brand","Priority ASIN","Exclude from Reporting","Platform"
314063,B000FXSXGU,Hyland's Inc,"Hyland's Kali Mur. 30X, Tablets, 500 tablets",Hyland's,Single Remedies / Cell Salts,Runny Nose,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
314072,B000FXUZF2,Hyland's Inc,"Hyland's Phosphorus, 30X, Tablets, 250 tablets",Hyland's,"Cough, Cold & Flu",Cough,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
311374,B00008CQT0,Hyland's Inc,"Hyland's Hives, Tablets, 100 tablets",Hyland's,Skin Care,Hives,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
314081,B000FXW7BM,Hyland's Inc,"Hyland's Ipecacuanha, 30X, Tablets, 250 tablets",Hyland's,Digestion,Nausea,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
312839,B0009F3N50,Hyland's Inc,"Hyland's Calms Forte Sleep Aid, Tablets, 100 tablets",Hyland's,Stress & Sleep,Sleeplessness,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
314090,B000FXXY1E,Hyland's Inc,"Hyland's Pulsatilla Nig., 30X, Tablets, 250 tablets",Hyland's,Single Remedies / Cell Salts,Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
314070,B000FXUZDO,Hyland's Inc,Hylands Homepathic Earache Tablets 40 Tablets,Hyland's,Ear Treatments,Earache,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
312837,B0009F3N3W,Hyland's Inc,"Jasain Digital HDMI Adapter Converter New Edition 2 in 1 Plug and Play Digital AV Connector Compatible for iPhone X,iPhone 8/7/Plus iPad iPod (White)",Hyland's,Pain Relief,Leg Cramps,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
314088,B000FXXXZQ,Hyland's Inc,"Hyland's Hypericum Perf., 30X, Tablets, 250 tablets",Hyland's,Single Remedies / Cell Salts,Nerve Tension,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
314059,B000FXSXFQ,Hyland's Inc,"Hyland's Ferrum Phos., 30X, Tablets, 250 tablets",Hyland's,Single Remedies / Cell Salts,Fever,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
314068,B000FXUZD4,Hyland's Inc,"Hyland's Cough Syrup with Honey, 4 fl oz (120 ml)",Hyland's,"Cough, Cold & Flu",Cough Syrup,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
314077,B000FXW794,Hyland's Inc,"Hyland's Bronchial Cough, Tablets, 100 tablets",Hyland's,"Cough, Cold & Flu",Cough,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
312825,B0009ET80U,Hyland's Inc,"Hyland's Hyland's Skin Therapy, with Calendula, 2.5 oz (70.9 gm)",Hyland's,Skin Care,Calendula,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
314086,B000FXXXZ6,Hyland's Inc,"Hyland's Bladder Irritation, Tablets, 100 tablets",Hyland's,Pain Relief,Bladder,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
427553,B00P7AQNNQ,Hyland's Inc,"Hyland's Ignatia Amara, 250 Tablets",Hyland's,Single Remedies / Cell Salts,Nerve Tension,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
427554,B00P7DPQIQ,Hyland's Inc,"Hyland's Carbo Veg, 30X, 250 Tablets",Hyland's,Single Remedies / Cell Salts,Nausea,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
427552,B00P76J0JO,Hyland's Inc,"Hyland's Cold Tablets with Zinc, Natural Non-Drowsy Cold Relief, 50 Count",Hyland's,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's,Yes," ",No Platform
1216943,B07WDCCJGK,Hyland's Inc,"Hyland's Baby Day & Night Oral Pain Relief Tablets Bundle with Chamomilla, Soothing Natural Relief of Oral Discomfort, Irritability, and Swelling, 250 Count",Baby,Oral Pain Relief,Oral Pain,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
1243865,B07XHNQRF5,Hyland's Inc,"Swimmers Ear Relief by Hyland's, Fast Natural Homeopathic Pain Relief of Cold & Flu Earaches, Swimmers Ear, and Allergies",4 Kids,Ear Treatments,Earache,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
1243874,B07XKDMFKW,Hyland's Inc,"Swimmers Ear Relief Tablets for Kids by Hyland's, Fast Natural Homeopathic Pain Relief of Cold & Flu Earaches, Swimmers Ear, and Allergies, 40 Tablets",4 Kids,Ear Treatments,Earache,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
1278538,B07YD6GJ57,Hyland's Inc,"Acne Treatment for Teens, Hyland’s Young Adult ClearAc, Acne Pills, 50 Quick Dissolving Tablets",Hyland's,Young Adult,Acne,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
1278413,B07YBVFNF7,Hyland's Inc,"Stress and Tension Headache Relief, Hyland’s Young Adult Serene, Relief of Feelings of Anxiety, 50 Quick Dissolving Tablets",Hyland's,Young Adult,Nerve Tension,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
1278412,B07YBT7SSJ,Hyland's Inc,"Menstrual Cramp, Irritability and Back Pain Relief, Hyland’s Young Adult Moon, 50 Quick Dissolving Tablets",Hyland's,Young Adult,PMS,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
1326329,B08399DD95,Hyland's Inc,"Arthritis Pain Relief, Hyland's FLEXmore PM for Back, Neck, Joint, and Muscle Pain Relief, 50 Quick-Dissolving Tablets",Hyland's,Pain Relief,Arthritis,Hyland's Homeopathy,Hyland's," "," ",amazon.com
1326330,B0839B8WRC,Hyland's Inc,"Arthritis Pain Relief, Hyland's FLEXmore for Back",Hyland's,Pain Relief,Arthritis,Hyland's Homeopathy,Hyland's," "," ",amazon.com
1330192,B07PJTN4H5,Hyland's Inc,"Hyland's Upset Stomach Tablets, Natural Relief of Gas and Digestive Upset, 100 Quick Dissolving Tablets",Hyland's,Digestion,Upset Stomach,Hyland's Homeopathy,Hyland's," "," ",No Platform
1330173,B00OZ9N6OE,Hyland's Inc,"Hyland's Stress and Anxiety Relief Supplement, Nerve Tonic, Natural Relief of Nerve Pain, Restlessness, Nervousness and Irritability Symptoms, Quick Dissolving Tablets, Non-Habit Forming, 500 Count",Hyland's,Stress & Sleep,Stress,Hyland's Homeopathy,Hyland's," "," ",No Platform
1330189,B07PGKC5KH,Hyland's Inc,"Hyland’s Baby Calming Tablets, Natural Symptom Relief of Fussy and Sleepless Babies, 125 Count",Baby,Stress & Sleep,Calming,Hyland's Homeopathy,Hyland's," "," ",No Platform
1330184,B07CW1TFB8,Hyland's Inc,"Cold and Cough Medicine by Hyland's Defend, Non-Drowsy, Cough Syrup, Decongestant, and Sore Throat Relief, Natural Cold Medicine for Adults, 4 Oz",Hyland's,"Cough, Cold & Flu",Cold,Hyland's Homeopathy,Hyland's," "," ",No Platform
1304101,B00014DUCU,Hyland's Inc,"Hyland Calms, 100 ct",Hyland's,Stress & Sleep,Stress,Hyland's Homeopathy,Hyland's," "," ",No Platform
1321183,B00024CW0U,Hyland's Inc,"Hayfever Tablets by Hyland's, Natural Relief of Allergies or Hayfever, 100 Count",Hyland's,Allergies,Allergies,Hyland's Homeopathy,Hyland's," "," ",amazon.com
1433475,B01IQDUUIY,Hyland's Inc,"Hyland's Poison Ivy & Poison Oak Relief Treatment Tablets, 50 Count",Hyland's,Pain Relief,Itching,Hyland's Homeopathy,Hyland's,Yes," ",amazon.com
1417503,B01ALBZJDA,Hyland's Inc,Hyland's Leg Cramps PM - 50 Tablets ea (Pack of 4),Hyland's," "," "," "," "," "," ",amazon.com
1465961,B0725ZNYZC,Hyland's Inc,"Hyland's Natural Pain Relief for Neck, Back, Shoulder, Muscle, and Joint, 100 Tablets",Hyland's," "," "," "," "," "," ",amazon.com
1465990,B08BGKWV2P,Hyland's Inc,"Hyland's Headache and Tension Relief, Natural Pain Medicine, 100 Tablets",Hyland's," "," "," "," "," "," ",amazon.com
1465991,B08BGMM7NC,Hyland's Inc,"Hyland's Migraine Headache, Natural Pain Relief, 100 Tablets",Hyland's," "," "," "," "," "," ",amazon.com
1465992,B08BGN86VQ,Hyland's Inc,"Hyland's Fever Reducer, Natural Relief, Cold and Flu Medicine for Adults, 100 Tablets",Hyland's," "," "," "," "," "," ",amazon.com
1505339,B08FY69KQC,Hyland's Inc,"Hyland's Backache, Natural Pain Relief for Upper and Lower Back Pain, 100 Tablets",Hyland's," "," "," "," "," "," ",amazon.com
1578932,B00LZVH4XE,Hyland's Inc,"Hyland's, Sinus Tablets, 40 Count",Hyland's," "," "," "," "," "," ",No Platform
1464876,B08B89QQHN,Hyland's Inc,"Hyland's 4 Kids Stuffy Nose & Sinus, Cold and Allergy Medicine for Children Ages 2+, Headache Relief and Nasal Decongestant, 50 Tablets",4 Kids," "," "," "," "," "," ",amazon.com
1464877,B08B8BV5M6,Hyland's Inc,"Hyland's 4 Kids Sore Throat Relief for Children Ages 2+, Cold Medicine, Natural Grape Flavor, 4 oz",4 Kids," "," "," "," "," "," ",amazon.com
1505331,B08FWF1C8S,Hyland's Inc,"Hyland's 4 Kids Natural Pain Relief, Relieves Muscle Aches, Headache, Minor Joint Pain and Toothache, 4 Fl Oz",4 Kids," "," "," "," "," "," ",amazon.com
1505332,B08FWF1CFR,Hyland's Inc,"Hyland's 4 Kids Natural Pain Relief, Relieves Muscle Aches, Headache, Minor Joint Pain and Toothache, Grape Flavor, 4 Fl Oz",4 Kids," "," "," "," "," "," ",amazon.com
